No.,Time,Source,Destination,Protocol,Length,Info
24923,9:25:50,10.18.226.153,142.250.80.35,TCP,54,2064  >  443 [ACK] Seq=1184 Ack=158104 Win=131072 Len=0
24924,9:25:50,142.250.80.35,10.18.226.153,TLSv1.3,1354,[TLS segment of a reassembled PDU]
24925,9:25:50,142.250.80.35,10.18.226.153,TLSv1.3,1354,[TLS segment of a reassembled PDU]
24926,9:25:50,10.18.226.153,142.250.80.35,TCP,54,2064  >  443 [ACK] Seq=1184 Ack=160704 Win=131072 Len=0
24927,9:25:50,142.250.80.35,10.18.226.153,TLSv1.3,1354,[TLS segment of a reassembled PDU]
24928,9:25:50,142.250.80.35,10.18.226.153,TLSv1.3,1354,[TLS segment of a reassembled PDU]
24929,9:25:50,10.18.226.153,142.250.80.35,TCP,54,2064  >  443 [ACK] Seq=1184 Ack=163304 Win=131072 Len=0
24930,9:25:50,142.250.80.35,10.18.226.153,TLSv1.3,1354,[TLS segment of a reassembled PDU]
24931,9:25:50,142.250.80.35,10.18.226.153,TLSv1.3,1354,[TLS segment of a reassembled PDU]
24932,9:25:50,10.18.226.153,142.250.80.35,TCP,54,2064  >  443 [ACK] Seq=1184 Ack=165904 Win=131072 Len=0
24933,9:25:50,142.250.80.35,10.18.226.153,TLSv1.3,1354,[TLS segment of a reassembled PDU]
24934,9:25:50,142.250.80.35,10.18.226.153,TLSv1.3,1354,[TLS segment of a reassembled PDU]
24935,9:25:50,10.18.226.153,142.250.80.35,TCP,54,2064  >  443 [ACK] Seq=1184 Ack=168504 Win=131072 Len=0
24936,9:25:50,142.250.80.35,10.18.226.153,TLSv1.3,1354,[TLS segment of a reassembled PDU]
24937,9:25:50,142.250.80.35,10.18.226.153,TLSv1.3,1354,[TLS segment of a reassembled PDU]
24938,9:25:50,10.18.226.153,142.250.80.35,TCP,54,2064  >  443 [ACK] Seq=1184 Ack=171104 Win=131072 Len=0
24939,9:25:50,142.250.80.35,10.18.226.153,TLSv1.3,1354,[TLS segment of a reassembled PDU]
24940,9:25:50,142.250.80.35,10.18.226.153,HTTP2,1354,DATA[1]
24941,9:25:50,10.18.226.153,142.250.80.35,TCP,54,2064  >  443 [ACK] Seq=1184 Ack=173704 Win=131072 Len=0
24942,9:25:50,142.250.80.35,10.18.226.153,TLSv1.3,1354,[TLS segment of a reassembled PDU]
24943,9:25:50,142.250.80.35,10.18.226.153,TLSv1.3,1354,[TLS segment of a reassembled PDU]
24944,9:25:50,10.18.226.153,142.250.80.35,TCP,54,2064  >  443 [ACK] Seq=1184 Ack=176304 Win=131072 Len=0
24945,9:25:50,142.250.80.35,10.18.226.153,TLSv1.3,1354,[TLS segment of a reassembled PDU]
24946,9:25:50,142.250.80.35,10.18.226.153,TLSv1.3,1354,[TLS segment of a reassembled PDU]
24947,9:25:50,10.18.226.153,142.250.80.35,TCP,54,2064  >  443 [ACK] Seq=1184 Ack=178904 Win=131072 Len=0
24948,9:25:50,142.250.80.35,10.18.226.153,TLSv1.3,1354,[TLS segment of a reassembled PDU]
24949,9:25:50,142.250.80.35,10.18.226.153,TLSv1.3,1354,[TLS segment of a reassembled PDU]
24950,9:25:50,10.18.226.153,142.250.80.35,TCP,54,2064  >  443 [ACK] Seq=1184 Ack=181504 Win=131072 Len=0
24951,9:25:50,142.250.80.35,10.18.226.153,TLSv1.3,1354,[TLS segment of a reassembled PDU]
24952,9:25:50,142.250.80.35,10.18.226.153,TLSv1.3,1354,[TLS segment of a reassembled PDU]
24953,9:25:50,10.18.226.153,142.250.80.35,TCP,54,2064  >  443 [ACK] Seq=1184 Ack=184104 Win=131072 Len=0
24954,9:25:50,142.250.80.35,10.18.226.153,TLSv1.3,1135,PING[0]
24955,9:25:50,10.18.226.153,142.250.80.35,HTTP2,93,PING[0]
24956,9:25:50,54.241.197.58,10.18.226.153,TLSv1.2,99,Application Data
24957,9:25:50,10.18.226.153,54.241.197.58,TCP,54,1056  >  443 [ACK] Seq=54688 Ack=5446 Win=509 Len=0
24958,9:25:50,142.250.80.35,10.18.226.153,TCP,54,443  >  2064 [ACK] Seq=185185 Ack=1223 Win=67840 Len=0
24959,9:25:50,10.18.226.153,13.107.21.200,TCP,66,2065  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
24960,9:25:50,13.107.21.200,10.18.226.153,TCP,66,"443  >  2065 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1300 WS=256 SACK_PERM"
24961,9:25:50,10.18.226.153,13.107.21.200,TCP,54,2065  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0
24962,9:25:50,10.18.226.153,13.107.21.200,TLSv1.2,639,Client Hello
24963,9:25:50,13.107.21.200,10.18.226.153,TCP,54,443  >  2065 [ACK] Seq=1 Ack=586 Win=4194304 Len=0
24964,9:25:50,13.107.21.200,10.18.226.153,TCP,1354,443  >  2065 [ACK] Seq=1 Ack=586 Win=4194304 Len=1300 [TCP segment of a reassembled PDU]
24965,9:25:50,13.107.21.200,10.18.226.153,TCP,1354,443  >  2065 [ACK] Seq=1301 Ack=586 Win=4194304 Len=1300 [TCP segment of a reassembled PDU]
24966,9:25:50,10.18.226.153,13.107.21.200,TCP,54,2065  >  443 [ACK] Seq=586 Ack=2601 Win=131072 Len=0
24967,9:25:50,13.107.21.200,10.18.226.153,TCP,1354,443  >  2065 [ACK] Seq=2601 Ack=586 Win=4194304 Len=1300 [TCP segment of a reassembled PDU]
24968,9:25:50,13.107.21.200,10.18.226.153,TCP,1354,443  >  2065 [ACK] Seq=3901 Ack=586 Win=4194304 Len=1300 [TCP segment of a reassembled PDU]
24969,9:25:50,10.18.226.153,13.107.21.200,TCP,54,2065  >  443 [ACK] Seq=586 Ack=5201 Win=131072 Len=0
24970,9:25:50,13.107.21.200,10.18.226.153,TCP,1354,443  >  2065 [ACK] Seq=5201 Ack=586 Win=4194304 Len=1300 [TCP segment of a reassembled PDU]
24971,9:25:50,13.107.21.200,10.18.226.153,TLSv1.2,590,"Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
24972,9:25:50,10.18.226.153,13.107.21.200,TCP,54,2065  >  443 [ACK] Seq=586 Ack=7037 Win=131072 Len=0
24973,9:25:50,10.18.226.153,13.107.21.200,TLSv1.2,212,"Client Key Exchange, Change Cipher Spec, Finished"
24974,9:25:50,10.18.226.153,13.107.21.200,HTTP2,159,"Magic, SETTINGS[0], WINDOW_UPDATE[0]"
24975,9:25:50,10.18.226.153,13.107.21.200,HTTP2,1358,HEADERS[1]: GET /th?id=ORMS.69c6a84637f231f2ce6ce1d154be9e71&pid=Wdp&w=612&h=304&qlt=90&c=1&rs=1&dpr=1&p=0
24976,9:25:50,13.107.21.200,10.18.226.153,TCP,54,443  >  2065 [ACK] Seq=7037 Ack=744 Win=4194304 Len=0
24977,9:25:50,13.107.21.200,10.18.226.153,TCP,54,443  >  2065 [ACK] Seq=7037 Ack=849 Win=4194048 Len=0
24978,9:25:50,10.18.226.153,128.122.0.11,TCP,66,2066  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
24979,9:25:50,10.18.226.153,128.122.0.11,TCP,66,2067  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
24980,9:25:50,13.107.21.200,10.18.226.153,TCP,54,443  >  2065 [ACK] Seq=7037 Ack=2149 Win=4195072 Len=0
24981,9:25:50,13.107.21.200,10.18.226.153,TCP,54,443  >  2065 [ACK] Seq=7037 Ack=2153 Win=4195072 Len=0
24982,9:25:50,13.107.21.200,10.18.226.153,TLSv1.2,396,"New Session Ticket, Change Cipher Spec, Finished"
24983,9:25:50,13.107.21.200,10.18.226.153,HTTP2,123,"SETTINGS[0], WINDOW_UPDATE[0]"
24984,9:25:50,10.18.226.153,13.107.21.200,TCP,54,2065  >  443 [ACK] Seq=2153 Ack=7448 Win=130816 Len=0
24985,9:25:50,13.107.21.200,10.18.226.153,HTTP2,1354,SETTINGS[0]
24986,9:25:50,13.107.21.200,10.18.226.153,TCP,1354,443  >  2065 [ACK] Seq=8748 Ack=2153 Win=4195072 Len=1300 [TCP segment of a reassembled PDU]
24987,9:25:50,10.18.226.153,13.107.21.200,TCP,54,2065  >  443 [ACK] Seq=2153 Ack=10048 Win=131072 Len=0
24988,9:25:50,13.107.21.200,10.18.226.153,TCP,1354,443  >  2065 [ACK] Seq=10048 Ack=2153 Win=4195072 Len=1300 [TCP segment of a reassembled PDU]
24989,9:25:50,13.107.21.200,10.18.226.153,TCP,1354,443  >  2065 [ACK] Seq=11348 Ack=2153 Win=4195072 Len=1300 [TCP segment of a reassembled PDU]
24990,9:25:50,10.18.226.153,13.107.21.200,HTTP2,92,SETTINGS[0]
24991,9:25:50,13.107.21.200,10.18.226.153,TCP,1354,443  >  2065 [ACK] Seq=12648 Ack=2153 Win=4195072 Len=1300 [TCP segment of a reassembled PDU]
24992,9:25:50,10.18.226.153,13.107.21.200,TCP,54,2065  >  443 [ACK] Seq=2191 Ack=13948 Win=131072 Len=0
24993,9:25:50,13.107.21.200,10.18.226.153,TCP,1354,443  >  2065 [ACK] Seq=13948 Ack=2153 Win=4195072 Len=1300 [TCP segment of a reassembled PDU]
24994,9:25:50,10.18.226.153,13.107.21.200,TCP,54,2065  >  443 [ACK] Seq=2191 Ack=15248 Win=131072 Len=0
24995,9:25:50,13.107.21.200,10.18.226.153,TCP,1354,443  >  2065 [ACK] Seq=15248 Ack=2153 Win=4195072 Len=1300 [TCP segment of a reassembled PDU]
24996,9:25:50,10.18.226.153,13.107.21.200,TCP,54,2065  >  443 [ACK] Seq=2191 Ack=16548 Win=131072 Len=0
24997,9:25:50,13.107.21.200,10.18.226.153,TCP,1354,443  >  2065 [ACK] Seq=16548 Ack=2153 Win=4195072 Len=1300 [TCP segment of a reassembled PDU]
24998,9:25:50,10.18.226.153,13.107.21.200,TCP,54,2065  >  443 [ACK] Seq=2191 Ack=17848 Win=131072 Len=0
24999,9:25:50,13.107.21.200,10.18.226.153,TCP,1354,443  >  2065 [ACK] Seq=17848 Ack=2153 Win=4195072 Len=1300 [TCP segment of a reassembled PDU]
25000,9:25:50,10.18.226.153,13.107.21.200,TCP,54,2065  >  443 [ACK] Seq=2191 Ack=19148 Win=131072 Len=0
25001,9:25:50,13.107.21.200,10.18.226.153,TCP,1354,443  >  2065 [ACK] Seq=19148 Ack=2153 Win=4195072 Len=1300 [TCP segment of a reassembled PDU]
25002,9:25:50,10.18.226.153,13.107.21.200,TCP,54,2065  >  443 [ACK] Seq=2191 Ack=20448 Win=131072 Len=0
25003,9:25:50,13.107.21.200,10.18.226.153,TCP,1354,443  >  2065 [ACK] Seq=20448 Ack=2153 Win=4195072 Len=1300 [TCP segment of a reassembled PDU]
25004,9:25:50,10.18.226.153,13.107.21.200,TCP,54,2065  >  443 [ACK] Seq=2191 Ack=21748 Win=131072 Len=0
25005,9:25:50,13.107.21.200,10.18.226.153,TCP,1354,443  >  2065 [ACK] Seq=21748 Ack=2153 Win=4195072 Len=1300 [TCP segment of a reassembled PDU]
25006,9:25:50,10.18.226.153,13.107.21.200,TCP,54,2065  >  443 [ACK] Seq=2191 Ack=23048 Win=131072 Len=0
25007,9:25:50,13.107.21.200,10.18.226.153,HTTP2,1354,HEADERS[1]: 200 OK
25008,9:25:50,10.18.226.153,13.107.21.200,TCP,54,2065  >  443 [ACK] Seq=2191 Ack=24348 Win=131072 Len=0
25009,9:25:50,13.107.21.200,10.18.226.153,HTTP2,159,DATA[1]
25010,9:25:50,13.107.21.200,10.18.226.153,TCP,1354,443  >  2065 [ACK] Seq=24453 Ack=2153 Win=4195072 Len=1300 [TCP segment of a reassembled PDU]
25011,9:25:50,10.18.226.153,13.107.21.200,TCP,54,2065  >  443 [ACK] Seq=2191 Ack=25753 Win=131072 Len=0
25012,9:25:50,13.107.21.200,10.18.226.153,TCP,1354,443  >  2065 [ACK] Seq=25753 Ack=2153 Win=4195072 Len=1300 [TCP segment of a reassembled PDU]
25013,9:25:50,10.18.226.153,13.107.21.200,TCP,54,2065  >  443 [ACK] Seq=2191 Ack=27053 Win=131072 Len=0
25014,9:25:50,13.107.21.200,10.18.226.153,TCP,1354,443  >  2065 [ACK] Seq=27053 Ack=2153 Win=4195072 Len=1300 [TCP segment of a reassembled PDU]
25015,9:25:50,10.18.226.153,13.107.21.200,TCP,54,2065  >  443 [ACK] Seq=2191 Ack=28353 Win=131072 Len=0
25016,9:25:50,13.107.21.200,10.18.226.153,TCP,1354,443  >  2065 [ACK] Seq=28353 Ack=2153 Win=4195072 Len=1300 [TCP segment of a reassembled PDU]
25017,9:25:50,10.18.226.153,13.107.21.200,TCP,54,2065  >  443 [ACK] Seq=2191 Ack=29653 Win=131072 Len=0
25018,9:25:50,13.107.21.200,10.18.226.153,TCP,1354,443  >  2065 [ACK] Seq=29653 Ack=2153 Win=4195072 Len=1300 [TCP segment of a reassembled PDU]
25019,9:25:50,10.18.226.153,13.107.21.200,TCP,54,2065  >  443 [ACK] Seq=2191 Ack=30953 Win=131072 Len=0
25020,9:25:50,13.107.21.200,10.18.226.153,HTTP2,688,DATA[1]
25021,9:25:50,13.107.21.200,10.18.226.153,HTTP2,92,DATA[1] (JPEG JFIF image)
25022,9:25:50,10.18.226.153,13.107.21.200,TCP,54,2065  >  443 [ACK] Seq=2191 Ack=31625 Win=130560 Len=0
25023,9:25:50,128.122.0.11,10.18.226.153,TCP,66,"53  >  2066 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1300 SACK_PERM WS=256"
25024,9:25:50,10.18.226.153,128.122.0.11,TCP,54,2066  >  53 [ACK] Seq=1 Ack=1 Win=131072 Len=0
25025,9:25:50,128.122.0.11,10.18.226.153,TCP,66,"53  >  2067 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1300 SACK_PERM WS=256"
25026,9:25:50,10.18.226.153,128.122.0.11,TCP,54,2067  >  53 [ACK] Seq=1 Ack=1 Win=131072 Len=0
25027,9:25:50,13.107.21.200,10.18.226.153,TCP,54,443  >  2065 [ACK] Seq=31625 Ack=2191 Win=4194816 Len=0
25028,9:25:50,10.18.226.153,128.122.0.11,TCP,56,"2066  >  53 [PSH, ACK] Seq=1 Ack=1 Win=131072 Len=2 [TCP segment of a reassembled PDU]"
25029,9:25:50,10.18.226.153,128.122.0.11,DNS,86,Standard query 0x143a A www.google.com
25030,9:25:50,10.18.226.153,128.122.0.11,TCP,56,"2067  >  53 [PSH, ACK] Seq=1 Ack=1 Win=131072 Len=2 [TCP segment of a reassembled PDU]"
25031,9:25:50,10.18.226.153,128.122.0.11,DNS,97,Standard query 0x19c4 A cdn.registerdisney.go.com
25032,9:25:50,10.18.226.153,142.251.35.164,QUIC,1292,"Initial, DCID=8af7d62a4850d968, PKN: 1, PADDING, PING, PADDING, PING, PING, PADDING, CRYPTO, PING, PADDING"
25033,9:25:50,10.18.226.153,142.251.35.164,HTTP2,393,HEADERS[3]: GET /recaptcha/enterprise/anchor?ar=1&k=6LciB_gZAAAAAA_mwJ4G0XZ0BXWvLTt67V7YizXx&co=aHR0cHM6Ly9jZG4ucmVnaXN0ZXJkaXNuZXkuZ28uY29tOjQ0Mw..&hl=en&v=iRvKkcsnpNcOYYwhqaQxPITz&size=invisible&cb=6pfi2b5emrdp
25034,9:25:50,128.122.0.11,10.18.226.153,TCP,54,53  >  2066 [ACK] Seq=1 Ack=3 Win=29440 Len=0
25035,9:25:50,128.122.0.11,10.18.226.153,TCP,54,53  >  2066 [ACK] Seq=1 Ack=35 Win=29440 Len=0
25036,9:25:50,128.122.0.11,10.18.226.153,DNS,352,Standard query response 0x143a A www.google.com A 142.251.35.164 NS ns3.google.com NS ns4.google.com NS ns1.google.com NS ns2.google.com A 216.239.36.10 A 216.239.32.10 A 216.239.34.10 A 216.239.38.10 AAAA 2001:4860:4802:36::a AAAA 2001:4860:4802:32::a AAAA 2001:4860:4802:34::a AAAA 2001:4860:4802:38::a
25037,9:25:50,128.122.0.11,10.18.226.153,TCP,54,53  >  2067 [ACK] Seq=1 Ack=3 Win=29440 Len=0
25038,9:25:50,128.122.0.11,10.18.226.153,TCP,54,53  >  2067 [ACK] Seq=1 Ack=46 Win=29440 Len=0
25039,9:25:50,128.122.0.11,10.18.226.153,DNS,527,Standard query response 0x19c4 A cdn.registerdisney.go.com CNAME cdn.registerdisney.go.com.edgekey.net CNAME e11276.dscg.akamaiedge.net A 23.54.69.94 NS n2dscg.akamaiedge.net NS n1dscg.akamaiedge.net NS n0dscg.akamaiedge.net NS n5dscg.akamaiedge.net NS n3dscg.akamaiedge.net NS n6dscg.akamaiedge.net NS n7dscg.akamaiedge.net NS n4dscg.akamaiedge.net A 88.221.81.192 A 23.44.202.44 A 23.38.170.149 A 23.44.202.68 A 23.44.202.30 A 23.44.202.49 A 104.71.130.38 A 23.44.202.82 AAAA 2600:1480:e800::c0
25040,9:25:50,142.251.35.164,10.18.226.153,TCP,54,443  >  2059 [ACK] Seq=6857 Ack=1547 Win=68864 Len=0
25041,9:25:50,142.251.35.164,10.18.226.153,QUIC,1292,"Initial, SCID=caf7d62a4850d968, PKN: 1, ACK, CRYPTO, PADDING"
25042,9:25:50,10.18.226.153,128.122.0.11,TCP,54,"2066  >  53 [FIN, ACK] Seq=35 Ack=299 Win=130816 Len=0"
25043,9:25:50,10.18.226.153,128.122.0.11,TCP,54,"2067  >  53 [FIN, ACK] Seq=46 Ack=474 Win=130816 Len=0"
25044,9:25:50,10.18.226.153,142.251.35.164,QUIC,1292,"Initial, DCID=caf7d62a4850d968, PKN: 2, ACK, PADDING"
25045,9:25:50,128.122.0.11,10.18.226.153,TCP,54,"53  >  2066 [FIN, ACK] Seq=299 Ack=36 Win=29440 Len=0"
25046,9:25:50,10.18.226.153,128.122.0.11,TCP,54,2066  >  53 [ACK] Seq=36 Ack=300 Win=130816 Len=0
25047,9:25:50,128.122.0.11,10.18.226.153,TCP,54,"53  >  2067 [FIN, ACK] Seq=474 Ack=47 Win=29440 Len=0"
25048,9:25:50,10.18.226.153,128.122.0.11,TCP,54,2067  >  53 [ACK] Seq=47 Ack=475 Win=130816 Len=0
25049,9:25:50,142.251.35.164,10.18.226.153,QUIC,1292,"Handshake, SCID=caf7d62a4850d968, PKN: 2, CRYPTO"
25050,9:25:50,142.251.35.164,10.18.226.153,QUIC,1292,"Handshake, SCID=caf7d62a4850d968, PKN: 3, CRYPTO"
25051,9:25:50,142.251.35.164,10.18.226.153,QUIC,1292,"Handshake, SCID=caf7d62a4850d968, PKN: 4, CRYPTO"
25052,9:25:50,10.18.226.153,142.251.35.164,QUIC,81,"Handshake, DCID=caf7d62a4850d968, PKN: 3, ACK"
25053,9:25:50,142.251.35.164,10.18.226.153,HTTP3,870,"Protected Payload (KP0), PKN: 6, STREAM(3), SETTINGS"
25054,9:25:50,10.18.226.153,142.251.35.164,HTTP3,206,"Protected Payload (KP0), DCID=caf7d62a4850d968, PKN: 5, ACK, STREAM(2), SETTINGS"
25055,9:25:50,10.18.226.153,128.122.0.11,TCP,66,2068  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
25056,9:25:50,142.251.35.164,10.18.226.153,QUIC,983,"Protected Payload (KP0), PKN: 7, CRYPTO"
25057,9:25:50,10.18.226.153,128.122.0.11,TCP,66,2069  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
25058,9:25:50,142.251.35.164,10.18.226.153,QUIC,163,"Protected Payload (KP0), PKN: 8, DONE, NT, NCI"
25059,9:25:50,10.18.226.153,142.251.35.164,QUIC,73,"Protected Payload (KP0), DCID=caf7d62a4850d968, PKN: 6, ACK"
25060,9:25:50,128.122.0.11,10.18.226.153,TCP,66,"53  >  2068 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1300 SACK_PERM WS=256"
25061,9:25:50,10.18.226.153,128.122.0.11,TCP,54,2068  >  53 [ACK] Seq=1 Ack=1 Win=131072 Len=0
25062,9:25:50,10.18.226.153,128.122.0.11,TCP,56,"2068  >  53 [PSH, ACK] Seq=1 Ack=1 Win=131072 Len=2 [TCP segment of a reassembled PDU]"
25063,9:25:50,10.18.226.153,128.122.0.11,DNS,84,Standard query 0x6763 A remove.video
25064,9:25:50,128.122.0.11,10.18.226.153,TCP,66,"53  >  2069 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1300 SACK_PERM WS=256"
25065,9:25:50,10.18.226.153,128.122.0.11,TCP,54,2069  >  53 [ACK] Seq=1 Ack=1 Win=131072 Len=0
25066,9:25:50,10.18.226.153,128.122.0.11,TCP,56,"2069  >  53 [PSH, ACK] Seq=1 Ack=1 Win=131072 Len=2 [TCP segment of a reassembled PDU]"
25067,9:25:50,10.18.226.153,128.122.0.11,DNS,97,Standard query 0x1223 A cdn.registerdisney.go.com
25068,9:25:50,128.122.0.11,10.18.226.153,TCP,54,53  >  2068 [ACK] Seq=1 Ack=3 Win=29440 Len=0
25069,9:25:50,128.122.0.11,10.18.226.153,TCP,54,53  >  2068 [ACK] Seq=1 Ack=33 Win=29440 Len=0
25070,9:25:50,128.122.0.11,10.18.226.153,DNS,435,Standard query response 0x6763 A remove.video A 104.21.95.224 A 172.67.171.126 NS liv.ns.cloudflare.com NS art.ns.cloudflare.com A 173.245.59.102 A 108.162.193.102 A 172.64.33.102 A 173.245.58.188 A 108.162.192.188 A 172.64.32.188 AAAA 2a06:98c1:50::ac40:2166 AAAA 2606:4700:58::adf5:3b66 AAAA 2803:f800:50::6ca2:c166 AAAA 2606:4700:50::adf5:3abc AAAA 2803:f800:50::6ca2:c0bc AAAA 2a06:98c1:50::ac40:20bc
25071,9:25:50,128.122.0.11,10.18.226.153,TCP,54,53  >  2069 [ACK] Seq=1 Ack=3 Win=29440 Len=0
25072,9:25:50,128.122.0.11,10.18.226.153,TCP,54,53  >  2069 [ACK] Seq=1 Ack=46 Win=29440 Len=0
25073,9:25:50,10.18.226.153,128.122.0.11,TCP,54,"2068  >  53 [FIN, ACK] Seq=33 Ack=382 Win=130816 Len=0"
25074,9:25:50,128.122.0.11,10.18.226.153,DNS,527,Standard query response 0x1223 A cdn.registerdisney.go.com CNAME cdn.registerdisney.go.com.edgekey.net CNAME e11276.dscg.akamaiedge.net A 23.54.69.94 NS n0dscg.akamaiedge.net NS n7dscg.akamaiedge.net NS n1dscg.akamaiedge.net NS n5dscg.akamaiedge.net NS n6dscg.akamaiedge.net NS n4dscg.akamaiedge.net NS n3dscg.akamaiedge.net NS n2dscg.akamaiedge.net A 88.221.81.192 A 23.44.202.44 A 23.38.170.149 A 23.44.202.68 A 23.44.202.30 A 23.44.202.49 A 104.71.130.38 A 23.44.202.82 AAAA 2600:1480:e800::c0
25075,9:25:50,10.18.226.153,128.122.0.11,TCP,54,"2069  >  53 [FIN, ACK] Seq=46 Ack=474 Win=130816 Len=0"
25076,9:25:50,128.122.0.11,10.18.226.153,TCP,54,"53  >  2068 [FIN, ACK] Seq=382 Ack=34 Win=29440 Len=0"
25077,9:25:50,10.18.226.153,128.122.0.11,TCP,54,2068  >  53 [ACK] Seq=34 Ack=383 Win=130816 Len=0
25078,9:25:50,128.122.0.11,10.18.226.153,TCP,54,"53  >  2069 [FIN, ACK] Seq=474 Ack=47 Win=29440 Len=0"
25079,9:25:50,10.18.226.153,128.122.0.11,TCP,54,2069  >  53 [ACK] Seq=47 Ack=475 Win=130816 Len=0
25080,9:25:50,10.18.226.153,54.241.197.58,TLSv1.2,452,Application Data
25081,9:25:50,142.251.35.164,10.18.226.153,HTTP2,511,HEADERS[3]: 200 OK
25082,9:25:50,142.251.35.164,10.18.226.153,TLSv1.3,1354,[TLS segment of a reassembled PDU]
25083,9:25:50,10.18.226.153,142.251.35.164,TCP,54,2059  >  443 [ACK] Seq=1547 Ack=8614 Win=131072 Len=0
25084,9:25:50,142.251.35.164,10.18.226.153,TLSv1.3,1354,[TLS segment of a reassembled PDU]
25085,9:25:50,142.251.35.164,10.18.226.153,TLSv1.3,1354,[TLS segment of a reassembled PDU]
25086,9:25:50,10.18.226.153,142.251.35.164,TCP,54,2059  >  443 [ACK] Seq=1547 Ack=11214 Win=131072 Len=0
25087,9:25:50,142.251.35.164,10.18.226.153,HTTP2,514,DATA[3]
25088,9:25:50,142.251.35.164,10.18.226.153,TLSv1.3,1354,[TLS segment of a reassembled PDU]
25089,9:25:50,10.18.226.153,142.251.35.164,TCP,54,2059  >  443 [ACK] Seq=1547 Ack=12974 Win=131072 Len=0
25090,9:25:50,142.251.35.164,10.18.226.153,TLSv1.3,1354,[TLS segment of a reassembled PDU]
25091,9:25:50,142.251.35.164,10.18.226.153,TLSv1.3,1354,[TLS segment of a reassembled PDU]
25092,9:25:50,10.18.226.153,142.251.35.164,TCP,54,2059  >  443 [ACK] Seq=1547 Ack=15574 Win=131072 Len=0
25093,9:25:50,142.251.35.164,10.18.226.153,TLSv1.3,1354,[TLS segment of a reassembled PDU]
25094,9:25:50,142.251.35.164,10.18.226.153,TLSv1.3,1354,[TLS segment of a reassembled PDU]
25095,9:25:50,10.18.226.153,142.251.35.164,TCP,54,2059  >  443 [ACK] Seq=1547 Ack=18174 Win=131072 Len=0
25096,9:25:50,142.251.35.164,10.18.226.153,TLSv1.3,1354,[TLS segment of a reassembled PDU]
25097,9:25:50,142.251.35.164,10.18.226.153,HTTP2,684,DATA[3]
25098,9:25:50,10.18.226.153,142.251.35.164,TCP,54,2059  >  443 [ACK] Seq=1547 Ack=20104 Win=131072 Len=0
25099,9:25:50,142.251.35.164,10.18.226.153,TLSv1.3,1354,[TLS segment of a reassembled PDU]
25100,9:25:50,142.251.35.164,10.18.226.153,TLSv1.3,1354,[TLS segment of a reassembled PDU]
25101,9:25:50,10.18.226.153,142.251.35.164,TCP,54,2059  >  443 [ACK] Seq=1547 Ack=22704 Win=131072 Len=0
25102,9:25:50,142.251.35.164,10.18.226.153,TLSv1.3,1354,[TLS segment of a reassembled PDU]
25103,9:25:50,142.251.35.164,10.18.226.153,TLSv1.3,1354,[TLS segment of a reassembled PDU]
25104,9:25:50,10.18.226.153,142.251.35.164,TCP,54,2059  >  443 [ACK] Seq=1547 Ack=25304 Win=131072 Len=0
25105,9:25:50,142.251.35.164,10.18.226.153,TLSv1.3,1354,[TLS segment of a reassembled PDU]
25106,9:25:50,142.251.35.164,10.18.226.153,TLSv1.3,1354,[TLS segment of a reassembled PDU]
25107,9:25:50,10.18.226.153,142.251.35.164,TCP,54,2059  >  443 [ACK] Seq=1547 Ack=27904 Win=131072 Len=0
25108,9:25:50,142.251.35.164,10.18.226.153,TLSv1.3,1354,[TLS segment of a reassembled PDU]
25109,9:25:50,142.251.35.164,10.18.226.153,TLSv1.3,1354,[TLS segment of a reassembled PDU]
25110,9:25:50,10.18.226.153,142.251.35.164,TCP,54,2059  >  443 [ACK] Seq=1547 Ack=30504 Win=131072 Len=0
25111,9:25:50,142.251.35.164,10.18.226.153,TLSv1.3,1354,[TLS segment of a reassembled PDU]
25112,9:25:50,142.251.35.164,10.18.226.153,TLSv1.3,1354,[TLS segment of a reassembled PDU]
25113,9:25:50,10.18.226.153,142.251.35.164,TCP,54,2059  >  443 [ACK] Seq=1547 Ack=33104 Win=131072 Len=0
25114,9:25:50,142.251.35.164,10.18.226.153,TLSv1.3,1354,[TLS segment of a reassembled PDU]
25115,9:25:50,142.251.35.164,10.18.226.153,HTTP2,949,PING[0]
25116,9:25:50,10.18.226.153,142.251.35.164,TCP,54,2059  >  443 [ACK] Seq=1547 Ack=35299 Win=131072 Len=0
25117,9:25:50,10.18.226.153,142.251.35.164,HTTP2,93,PING[0]
